source,target,weight,track_name,artists,preview,track_id,source_id,target_id
Ñengo Flow,Jon Z,2,Bape (Remix),"Jovaan, KEVVO, Ñengo Flow, Brray, YOVNGCHIMI, Jon Z",https://p.scdn.co/mp3-preview/45d877d8a272f2eba9b022f13bb2293511b07aaa?cid=774b29d4f13844c495f206cafdad9c86,3bfb530Lxa1CSKK1VTksBA,12vb80Km0Ew53ABfJOepVz,5bWUlnPx9OYKsLiUJrhCA1
Ñengo Flow,Jory Boy,2,Pa Encima,"Ñengo Flow, Jory Boy",https://p.scdn.co/mp3-preview/981df4c06c7b07c75f7ab1086499a678ff51e885?cid=774b29d4f13844c495f206cafdad9c86,39sOp04w7a6tzvHPcpnPf7,12vb80Km0Ew53ABfJOepVz,5lFhCi03HDneWzvCxGctrT
Ñengo Flow,Myke Towers,3,BURBERRY,"Myke Towers, Ñengo Flow",https://p.scdn.co/mp3-preview/25bee8af3aae5016a0649ac5d595fb6bcc65de16?cid=774b29d4f13844c495f206cafdad9c86,4kdMfObhCkNZ47gsl63uXP,12vb80Km0Ew53ABfJOepVz,7iK8PXO48WeuP03g8YR51W
Ñengo Flow,Brray,4,Bape (Remix),"Jovaan, KEVVO, Ñengo Flow, Brray, YOVNGCHIMI, Jon Z",https://p.scdn.co/mp3-preview/45d877d8a272f2eba9b022f13bb2293511b07aaa?cid=774b29d4f13844c495f206cafdad9c86,3bfb530Lxa1CSKK1VTksBA,12vb80Km0Ew53ABfJOepVz,1GKIlPFdcewHtpDVCQ8zmJ
Ñengo Flow,Jhay Cortez,1,Donde,"Ñengo Flow, Jhay Cortez",https://p.scdn.co/mp3-preview/5fa7473a15d456de477d9624c36b0ff6b48154c0?cid=774b29d4f13844c495f206cafdad9c86,2omuboPrC7ivHRrtUgF2JM,12vb80Km0Ew53ABfJOepVz,0EFisYRi20PTADoJrifHrz
Ñengo Flow,Arcangel,2,Devórame,"Ñengo Flow, Arcangel",https://p.scdn.co/mp3-preview/8e04435a304850a35884fdbfec62c818aa5e2e5c?cid=774b29d4f13844c495f206cafdad9c86,5bAH8285YyUqfqR3Y9jEhv,12vb80Km0Ew53ABfJOepVz,4SsVbpTthjScTS7U2hmr1X
Ñengo Flow,Ozuna,2,Si Me Toca,"Gotay ""El Autentiko"", Juanka, Ñengo Flow, Ozuna",https://p.scdn.co/mp3-preview/71ea0cab7547de93409ca1f99083723dca1cdf87?cid=774b29d4f13844c495f206cafdad9c86,29jLR2tvOAtko7AqIhFVqf,12vb80Km0Ew53ABfJOepVz,1i8SpTcr7yvPOmcqrbnVXY
Ñengo Flow,Farruko,2,Burros de Salitre,"Farruko, Ñengo Flow",https://p.scdn.co/mp3-preview/a09e65246110cddf70eca593a84287685c786834?cid=774b29d4f13844c495f206cafdad9c86,4qogq65KKQhTrs7N7iTjg8,12vb80Km0Ew53ABfJOepVz,329e4yvIujISKGKz1BZZbO
Ñengo Flow,Bad Bunny,1,Hoy (feat. Bad Bunny),"Ñengo Flow, Bad Bunny",https://p.scdn.co/mp3-preview/0462e477714762d94efd581c992fa9d30465cdab?cid=774b29d4f13844c495f206cafdad9c86,1BssJgelMGDNOeIy7ZqgOW,12vb80Km0Ew53ABfJOepVz,4q3ewBCX7sLwd24euuV69X
Ñengo Flow,Tony Dize,1,Se Transforma (feat. Tony Dize),"Ñengo Flow, Tony Dize",https://p.scdn.co/mp3-preview/05528cef198678a6dcd4037401f8d83fa327584f?cid=774b29d4f13844c495f206cafdad9c86,1ugMjuKstcSeFAo6md2sbx,12vb80Km0Ew53ABfJOepVz,3LKXWvXFWrkwUzJWxzwVpW
Ñengo Flow,"Gotay ""El Autentiko""",4,Si Me Toca,,,,12vb80Km0Ew53ABfJOepVz,6ieK9Ddas29reReO60on3o
Ñengo Flow,Ñejo,1,La Música,"Ñengo Flow, Ñejo",https://p.scdn.co/mp3-preview/d81f233ac3a3d23518f4d3f613c3008d47d544d1?cid=774b29d4f13844c495f206cafdad9c86,6OOFYlo1cRI0IG77d0PGwu,12vb80Km0Ew53ABfJOepVz,2OHKEe204spO7G7NcbeO2o
Ñengo Flow,Randy,1,En Mi Cama,"Ñengo Flow, Randy",https://p.scdn.co/mp3-preview/ba1d4768784d6e1b08d276b17504afb40c669319?cid=774b29d4f13844c495f206cafdad9c86,4Nk8d3A0UgF5OmFbY8qvIx,12vb80Km0Ew53ABfJOepVz,7qYeIN2r4H1kBvr0Gm9Iav
Ñengo Flow,De La Ghetto,2,Tranki,"Play-N-Skillz, Ñengo Flow, De La Ghetto",https://p.scdn.co/mp3-preview/b19d0ea053ff2238e54097c6a5d2a04ac0f0e4fa?cid=774b29d4f13844c495f206cafdad9c86,2y5syagGbjKRv9ee7ZGK3K,12vb80Km0Ew53ABfJOepVz,3EiLUeyEcA6fbRPSHkG5kb
Ñengo Flow,"Franco ""El Gorilla""",2,Bien Mala - Remix,,,,12vb80Km0Ew53ABfJOepVz,2biH2I1TvZlIIIc5W14oIJ
Ñengo Flow,J Alvarez,2,Química,"J Alvarez, Ñengo Flow",https://p.scdn.co/mp3-preview/3e00e715dd356064ee96b5957bd18fdd8d32e477?cid=774b29d4f13844c495f206cafdad9c86,6NxXZ70guHDDE5PvnPVRCI,12vb80Km0Ew53ABfJOepVz,6XFITTl7cFTdopDY3lUdlY
Ñengo Flow,Yomo,2,Yomo con Ñengo,"Ñengo Flow, Yomo",https://p.scdn.co/mp3-preview/0af40b2735c6e6d111b9e555640fd7b270869bba?cid=774b29d4f13844c495f206cafdad9c86,1l5vijTNgPzmD77e7JL5K0,12vb80Km0Ew53ABfJOepVz,4myAXQmMuS1lZe8T6Y7eBg
Ñengo Flow,Tego Calderon,1,Original G's,"Ñengo Flow, Tego Calderon",https://p.scdn.co/mp3-preview/17319d7c5a893e557be33d7689d51838160c4d6f?cid=774b29d4f13844c495f206cafdad9c86,6YBfljE3hpFOGYoldXctDy,12vb80Km0Ew53ABfJOepVz,3SUT1jjM5hzZj9TLfLZGIP
Ñengo Flow,Voltio,1,Mi Calle y Mi Ranking,"Ñengo Flow, Voltio",https://p.scdn.co/mp3-preview/8df8017987cbc9f514c1b4ac0083352e3a23e77b?cid=774b29d4f13844c495f206cafdad9c86,3kYV8dODbkAWaAmd1TLY2p,12vb80Km0Ew53ABfJOepVz,3Okcq0dqLVlEFHRZ5t22bA
Ñengo Flow,Yaga & Mackie,1,Quitate Ya,"Nyno, Chyno, Yaga & Mackie, Ñengo Flow",https://p.scdn.co/mp3-preview/491b824d10c16b500ffaeb9738e9d8a1db4e49fa?cid=774b29d4f13844c495f206cafdad9c86,18VFGShQzWJ0KqkFn3t67Y,12vb80Km0Ew53ABfJOepVz,16Juw2gfa9IxEL3Vu69cH7
Ñengo Flow,Cosculluela,1,Ba Pa Ti,,,,12vb80Km0Ew53ABfJOepVz,00me4Ke1LsvMxt5kydlMyU
Ñengo Flow,Juanka,1,Si Me Toca,"Gotay ""El Autentiko"", Juanka, Ñengo Flow, Ozuna",https://p.scdn.co/mp3-preview/71ea0cab7547de93409ca1f99083723dca1cdf87?cid=774b29d4f13844c495f206cafdad9c86,29jLR2tvOAtko7AqIhFVqf,12vb80Km0Ew53ABfJOepVz,3Wb38LDP3N4tkobValgE9D
Ñengo Flow,KEVVO,1,Bape (Remix),"Jovaan, KEVVO, Ñengo Flow, Brray, YOVNGCHIMI, Jon Z",https://p.scdn.co/mp3-preview/45d877d8a272f2eba9b022f13bb2293511b07aaa?cid=774b29d4f13844c495f206cafdad9c86,3bfb530Lxa1CSKK1VTksBA,12vb80Km0Ew53ABfJOepVz,4QrBoWLm2WNlPdbFhmlaUZ
